start,stop,ID
0,44,0
44,49,4
49,62,3
62,74,9
74,84,13
84,89,4
89,92,0
92,106,3
106,179,0
179,184,4
184,188,13
188,190,4
190,192,13
192,198,11
198,201,13
201,206,11
206,207,13
207,232,4
232,243,3
243,316,0
316,326,5
326,336,18
336,338,16
338,339,14
339,340,16
340,341,14
341,342,16
342,349,14
349,351,2
351,354,7
354,358,14
358,363,2
363,368,13
368,383,2
383,390,10
390,391,7
391,396,10
396,397,9
397,399,13
399,409,14
409,411,19
411,418,2
418,420,19
420,423,18
423,436,5
436,484,0
484,488,5
488,489,3
489,500,0
500,501,19
501,520,9
520,523,18
523,524,9
524,527,18
527,532,9
532,534,14
534,536,18
536,538,0
538,542,18
542,555,5
555,700,0
700,712,3
712,717,13
717,718,4
718,731,13
731,745,4
745,767,3
767,768,11
768,769,3
769,770,11
770,773,13
773,774,11
774,775,13
775,778,11
778,779,13
779,780,11
780,785,13
785,786,11
786,787,13
787,788,11
788,789,13
789,796,11
796,797,4
797,799,6
799,803,4
803,817,3
817,945,0
945,946,3
946,947,0
947,958,3
958,961,11
961,962,13
962,963,11
963,964,13
964,965,11
965,966,13
966,967,11
967,968,13
968,973,11
973,976,13
976,977,11
977,978,13
978,980,11
980,982,13
982,988,11
988,1001,4
1001,1011,3
1011,1044,0
1044,1045,3
1045,1046,0
1046,1053,3
1053,1054,11
1054,1055,3
1055,1056,11
1056,1057,3
1057,1064,11
1064,1065,13
1065,1085,11
1085,1086,12
1086,1097,11
1097,1109,4
1109,1121,3
1121,1263,0
1263,1264,11
1264,1272,1
1272,1273,13
1273,1276,11
1276,1277,18
1277,1285,11
1285,1293,6
1293,1296,7
1296,1302,6
1302,1308,1
1308,1309,6
1309,1310,3
1310,1313,1
1313,1325,6
1325,1329,4
1329,1336,8
1336,1340,3
1340,1344,4
1344,1383,0
1383,1392,16
1392,1398,15
1398,1399,16
1399,1402,15
1402,1403,16
1403,1441,17
1441,1444,16
1444,1451,5
1451,1452,16
1452,1455,5
1455,1518,0
1518,1536,12
1536,1537,9
1537,1538,12
1538,1539,13
1539,1548,12
1548,1551,1
1551,1552,0
1552,1553,14
1553,1559,12
1559,1566,3
1566,1567,4
1567,1627,0
1627,1637,12
1637,1640,10
1640,1643,12
1643,1644,11
1644,1645,12
1645,1646,10
1646,1647,12
1647,1651,10
1651,1652,11
1652,1653,10
1653,1663,11
1663,1670,10
1670,1683,3
1683,1742,0
1742,1743,8
1743,1744,1
1744,1746,12
1746,1752,1
1752,1756,15
1756,1761,8
1761,1762,6
1762,1787,8
1787,1789,3
1789,1808,4
1808,1815,3
1815,1951,0
1951,1952,3
1952,1953,0
1953,1954,11
1954,1958,12
1958,1962,1
1962,1965,13
1965,1966,11
1966,1967,12
1967,1968,11
1968,1969,12
1969,1975,13
1975,1976,11
1976,1977,12
1977,1978,11
1978,1981,12
1981,1986,1
1986,1988,7
1988,1989,12
1989,1990,7
1990,2014,12
2014,2022,3
2022,2027,4
2027,2155,0
2155,2164,5
2164,2165,0
2165,2166,5
2166,2169,0
2169,2182,18
2182,2183,19
2183,2184,18
2184,2185,19
2185,2217,18
2217,2232,5
2232,2409,0
2409,2416,16
2416,2417,15
2417,2418,16
2418,2436,15
2436,2439,17
2439,2440,15
2440,2445,17
2445,2453,15
2453,2457,17
2457,2472,15
2472,2473,5
2473,2474,15
2474,2475,5
2475,2482,15
2482,2485,5
2485,2500,0
2500,2569,16
2569,2570,8
2570,2571,0
2571,2576,8
2576,2623,0
2623,2624,3
2624,2630,0
2630,2648,9
2648,2655,13
2655,2663,2
2663,2688,5
2688,2690,19
2690,2697,9
2697,2705,19
2705,2709,9
2709,2712,19
2712,2716,2
2716,2731,5
2731,2888,0
2888,2921,12
2921,2924,11
2924,2930,12
2930,2933,10
2933,2946,3
2946,2982,0
2982,2983,3
2983,2989,0
2989,3006,12
3006,3009,13
3009,3025,12
3025,3051,7
3051,3053,10
3053,3060,9
3060,3061,14
3061,3062,9
3062,3070,14
3070,3078,4
