start,stop,ID
0,69,0
69,79,9
79,80,14
80,83,9
83,84,14
84,85,9
85,86,14
86,87,9
87,88,14
88,93,9
93,115,14
115,116,3
116,118,9
118,121,3
121,308,0
308,309,3
309,310,0
310,311,3
311,312,10
312,313,3
313,314,10
314,315,3
315,316,10
316,317,13
317,318,12
318,319,10
319,320,12
320,328,10
328,329,13
329,330,10
330,331,13
331,332,10
332,333,13
333,334,10
334,335,13
335,336,10
336,337,13
337,338,10
338,339,13
339,340,10
340,341,13
341,342,10
342,343,13
343,344,12
344,345,13
345,358,10
358,360,12
360,365,10
365,370,12
370,388,10
388,395,9
395,402,14
402,415,4
415,424,3
424,558,0
558,569,3
569,573,13
573,574,12
574,575,13
575,585,11
585,591,13
591,596,11
596,608,10
608,620,4
620,630,3
630,798,0
798,813,18
813,814,19
814,828,18
828,841,2
841,843,5
843,853,2
853,855,5
855,857,2
857,858,5
858,860,18
860,861,5
861,862,19
862,872,18
872,879,19
879,880,18
880,881,19
881,887,18
887,894,19
894,898,18
898,899,0
899,900,5
900,901,0
901,902,5
902,905,0
905,906,5
906,1028,0
1028,1029,5
1029,1038,3
1038,1039,10
1039,1040,0
1040,1085,9
1085,1086,14
1086,1090,9
1090,1091,10
1091,1092,9
1092,1093,3
1093,1094,9
1094,1103,3
1103,1119,0
1119,1124,16
1124,1134,15
1134,1174,17
1174,1175,15
1175,1179,5
1179,1184,15
1184,1186,5
1186,1228,0
1228,1234,5
1234,1236,0
1236,1237,5
1237,1240,0
1240,1253,18
1253,1255,9
1255,1256,14
1256,1257,9
1257,1258,2
1258,1263,18
1263,1264,1
1264,1267,18
1267,1268,19
1268,1269,18
1269,1271,19
1271,1273,18
1273,1280,13
1280,1282,2
1282,1286,13
1286,1287,2
1287,1288,13
1288,1289,2
1289,1290,13
1290,1291,16
1291,1304,10
1304,1312,13
1312,1313,9
1313,1316,12
1316,1338,18
1338,1340,0
1340,1342,5
1342,1345,0
1345,1348,5
1348,1403,0
1403,1404,4
1404,1405,0
1405,1410,4
1410,1421,13
1421,1423,2
1423,1430,7
1430,1431,10
1431,1432,7
1432,1437,12
1437,1454,1
1454,1455,12
1455,1460,7
1460,1461,12
1461,1462,7
1462,1470,12
1470,1471,8
1471,1472,10
1472,1473,8
1473,1474,12
1474,1477,8
1477,1479,11
1479,1480,6
1480,1489,4
1489,1539,0
1539,1541,13
1541,1542,3
1542,1543,13
1543,1544,3
1544,1554,13
1554,1557,7
1557,1560,12
1560,1570,14
1570,1584,1
1584,1590,7
1590,1591,12
1591,1597,7
1597,1598,14
1598,1599,3
1599,1600,14
1600,1601,3
1601,1604,7
1604,1610,6
1610,1770,0
1770,1837,15
1837,1903,0
1903,1908,13
1908,1909,11
1909,1921,13
1921,1952,4
1952,1958,3
1958,2089,0
2089,2090,16
2090,2091,0
2091,2092,5
2092,2093,3
2093,2094,5
2094,2099,3
2099,2102,5
2102,2136,16
2136,2143,4
2143,2159,3
2159,2194,0
2194,2195,3
2195,2196,0
2196,2197,3
2197,2198,0
2198,2205,3
2205,2206,10
2206,2207,13
2207,2208,10
2208,2209,13
2209,2212,10
2212,2213,13
2213,2214,10
2214,2227,13
2227,2228,10
2228,2230,11
2230,2231,13
2231,2232,10
2232,2233,13
2233,2241,10
2241,2242,4
2242,2243,10
2243,2248,4
2248,2260,3
2260,2296,0
2296,2308,3
2308,2310,13
2310,2313,11
2313,2317,13
2317,2324,11
2324,2330,13
2330,2340,11
2340,2342,10
2342,2353,4
2353,2364,3
2364,2482,0
2482,2483,3
2483,2484,0
2484,2485,3
2485,2486,12
2486,2487,13
2487,2488,12
2488,2489,11
2489,2498,12
2498,2499,11
2499,2500,12
2500,2501,11
2501,2502,12
2502,2503,11
2503,2504,12
2504,2506,11
2506,2507,13
2507,2508,11
2508,2509,13
2509,2510,11
2510,2511,13
2511,2512,12
2512,2513,11
2513,2514,12
2514,2516,11
2516,2531,12
2531,2533,10
2533,2534,4
2534,2535,10
2535,2536,0
2536,2538,4
2538,2539,10
2539,2540,4
2540,2552,3
2552,2589,0
2589,2597,18
2597,2628,19
2628,2634,18
2634,2647,5
2647,2666,0
2666,2669,3
2669,2670,0
2670,2671,3
2671,2677,0
2677,2681,8
2681,2683,4
2683,2684,15
2684,2690,1
2690,2692,15
2692,2693,4
2693,2722,8
2722,2744,4
2744,2748,3
2748,2914,0
2914,2925,3
2925,2929,13
2929,2954,4
2954,2980,3
2980,2991,13
2991,3015,4
3015,3027,3
3027,3065,0
3065,3067,5
3067,3071,0
3071,3086,18
3086,3087,19
3087,3088,18
3088,3089,19
3089,3107,18
3107,3110,19
3110,3115,18
3115,3116,0
3116,3118,5
3118,3121,0
3121,3122,5
3122,3164,0
