start,stop,ID
0,47,0
47,50,16
50,62,15
62,63,17
63,64,15
64,94,17
94,110,15
110,114,5
114,119,15
119,120,5
120,299,0
299,303,5
303,305,0
305,308,5
308,313,0
313,321,9
321,326,19
326,327,4
327,328,9
328,335,4
335,336,9
336,337,13
337,338,0
338,340,5
340,343,0
343,347,5
347,349,3
349,354,0
354,356,8
356,416,0
416,425,1
425,427,6
427,445,8
445,454,6
454,464,4
464,471,3
471,532,0
532,533,11
533,534,0
534,535,11
535,536,0
536,537,11
537,541,1
541,542,0
542,543,1
543,544,0
544,546,11
546,547,13
547,549,11
549,553,13
553,554,7
554,555,2
555,568,7
568,571,12
571,575,14
575,580,1
580,589,14
589,599,7
599,604,10
604,605,12
605,606,10
606,607,8
607,608,10
608,609,8
609,611,10
611,612,12
612,614,8
614,618,6
618,622,4
622,623,0
623,625,4
625,626,0
626,627,4
627,628,0
628,629,4
629,662,0
662,667,5
667,731,15
731,733,5
733,761,0
761,772,5
772,774,0
774,780,18
780,782,9
782,783,18
783,798,19
798,799,18
799,800,19
800,801,18
801,810,19
810,822,5
822,926,0
926,927,3
927,928,0
928,929,3
929,930,0
930,931,10
931,932,0
932,933,10
933,934,0
934,935,10
935,937,0
937,958,9
958,959,10
959,964,9
964,965,10
965,968,9
968,969,4
969,971,9
971,975,10
975,989,3
989,993,8
993,1034,0
1034,1035,13
1035,1036,0
1036,1037,11
1037,1040,0
1040,1041,11
1041,1048,1
1048,1054,13
1054,1063,11
1063,1064,7
1064,1074,12
1074,1087,1
1087,1088,12
1088,1091,14
1091,1094,7
1094,1095,12
1095,1097,7
1097,1098,12
1098,1099,7
1099,1100,10
1100,1101,3
1101,1106,12
1106,1107,10
1107,1109,12
1109,1111,10
1111,1112,8
1112,1113,12
1113,1116,11
1116,1117,0
1117,1121,4
1121,1235,0
1235,1246,3
1246,1275,13
1275,1284,10
1284,1285,11
1285,1288,4
1288,1291,10
1291,1305,3
1305,1343,0
1343,1390,16
1390,1392,15
1392,1393,4
1393,1407,16
1407,1408,3
1408,1409,8
1409,1410,0
1410,1411,8
1411,1412,0
1412,1413,8
1413,1573,0
1573,1585,3
1585,1586,13
1586,1592,9
1592,1614,4
1614,1638,3
1638,1642,9
1642,1669,4
1669,1682,3
1682,1714,0
1714,1727,3
1727,1735,13
1735,1736,9
1736,1757,13
1757,1781,10
1781,1783,4
1783,1784,9
1784,1800,3
1800,1822,0
1822,1824,3
1824,1825,10
1825,1826,3
1826,1833,10
1833,1840,9
1840,1845,10
1845,1846,9
1846,1847,10
1847,1848,9
1848,1863,10
1863,1887,7
1887,1906,14
1906,1912,9
1912,1913,4
1913,1915,9
1915,1930,3
1930,2078,0
2078,2079,3
2079,2084,9
2084,2088,0
2088,2133,9
2133,2139,3
2139,2142,8
2142,2143,0
2143,2144,8
2144,2321,0
2321,2325,3
2325,2326,0
2326,2327,10
2327,2328,0
2328,2329,12
2329,2330,0
2330,2331,10
2331,2332,0
2332,2333,10
2333,2334,9
2334,2335,10
2335,2336,9
2336,2337,10
2337,2338,9
2338,2339,10
2339,2340,9
2340,2341,10
2341,2346,9
2346,2347,10
2347,2348,9
2348,2349,10
2349,2350,9
2350,2351,10
2351,2354,9
2354,2355,10
2355,2356,13
2356,2357,10
2357,2358,13
2358,2373,10
2373,2386,3
2386,2489,0
2489,2490,14
2490,2491,0
2491,2492,14
2492,2495,9
2495,2508,14
2508,2511,9
2511,2512,14
2512,2515,9
2515,2516,14
2516,2517,9
2517,2528,14
2528,2537,9
2537,2539,5
2539,2545,8
2545,2589,0
2589,2590,5
2590,2591,0
2591,2601,5
2601,2612,18
2612,2619,19
2619,2635,18
2635,2640,19
2640,2643,0
2643,2649,5
2649,2695,0
2695,2706,5
2706,2725,18
2725,2726,16
2726,2728,13
2728,2734,18
2734,2765,2
2765,2771,13
2771,2772,10
2772,2778,9
2778,2783,18
2783,2784,19
2784,2785,18
2785,2790,0
2790,2798,18
2798,2806,5
2806,2929,0
2929,2933,14
2933,2942,3
2942,2943,14
2943,2952,9
2952,2954,13
2954,2959,2
2959,2960,13
2960,2976,4
2976,2990,3
2990,3018,0
