start,stop,ID
0,47,0
47,58,5
58,81,9
81,83,19
83,86,0
86,94,9
94,97,5
97,173,0
173,184,3
184,187,13
187,193,9
193,227,4
227,237,3
237,286,0
286,287,3
287,288,0
288,289,3
289,290,0
290,291,3
291,292,0
292,295,13
295,296,0
296,299,13
299,310,1
310,311,15
311,314,0
314,315,11
315,339,8
339,359,4
359,364,3
364,390,0
390,399,16
399,406,5
406,443,16
443,449,4
449,465,3
465,608,0
608,620,5
620,635,18
635,636,2
636,637,18
637,640,2
640,641,18
641,642,2
642,643,18
643,644,2
644,645,18
645,677,2
677,681,10
681,682,9
682,683,13
683,688,9
688,709,18
709,722,5
722,894,0
894,914,12
914,915,10
915,919,12
919,922,10
922,927,12
927,930,10
930,931,12
931,932,10
932,935,12
935,938,10
938,942,0
942,957,3
957,966,0
966,982,15
982,998,17
998,999,15
999,1000,17
1000,1001,15
1001,1007,17
1007,1018,15
1018,1024,5
1024,1025,15
1025,1030,5
1030,1036,0
1036,1039,8
1039,1041,0
1041,1043,3
1043,1054,0
1054,1055,13
1055,1063,9
1063,1068,10
1068,1078,13
1078,1080,11
1080,1081,10
1081,1082,7
1082,1088,10
1088,1099,12
1099,1124,7
1124,1125,12
1125,1142,14
1142,1151,4
1151,1163,3
1163,1187,0
1187,1188,3
1188,1189,0
1189,1194,3
1194,1198,10
1198,1199,9
1199,1215,10
1215,1216,13
1216,1217,10
1217,1218,13
1218,1220,10
1220,1221,13
1221,1233,10
1233,1247,3
1247,1302,0
1302,1314,5
1314,1316,0
1316,1325,18
1325,1334,19
1334,1335,18
1335,1340,19
1340,1343,18
1343,1352,19
1352,1353,0
1353,1363,5
1363,1545,0
1545,1546,5
1546,1550,0
1550,1553,18
1553,1568,9
1568,1569,18
1569,1572,9
1572,1573,18
1573,1574,13
1574,1576,18
1576,1577,2
1577,1579,9
1579,1582,19
1582,1585,4
1585,1587,9
1587,1609,5
1609,1628,9
1628,1630,4
1630,1632,9
1632,1634,4
1634,1635,0
1635,1640,4
1640,1641,9
1641,1645,0
1645,1648,3
1648,1686,0
1686,1698,3
1698,1725,13
1725,1734,10
1734,1741,4
1741,1753,3
1753,1794,0
1794,1798,5
1798,1799,0
1799,1806,18
1806,1807,19
1807,1808,18
1808,1809,19
1809,1810,18
1810,1817,19
1817,1818,18
1818,1819,19
1819,1820,18
1820,1823,19
1823,1826,18
1826,1833,19
1833,1855,5
1855,1860,0
1860,1864,19
1864,1865,0
1865,1867,18
1867,1875,19
1875,1876,0
1876,1879,19
1879,1880,18
1880,1881,0
1881,1882,18
1882,1910,0
1910,1916,16
1916,1917,15
1917,1918,16
1918,1923,15
1923,1924,16
1924,1927,15
1927,1928,16
1928,1929,17
1929,1932,16
1932,1945,17
1945,1946,16
1946,1947,17
1947,1952,16
1952,1953,17
1953,1956,16
1956,1957,17
1957,1958,16
1958,1961,17
1961,1963,16
1963,1964,17
1964,1969,16
1969,1981,5
1981,2026,0
2026,2027,3
2027,2028,0
2028,2037,3
2037,2038,13
2038,2039,3
2039,2041,13
2041,2042,10
2042,2043,13
2043,2047,9
2047,2048,10
2048,2063,13
2063,2064,11
2064,2065,13
2065,2078,10
2078,2081,0
2081,2082,4
2082,2094,3
2094,2154,0
2154,2158,1
2158,2162,0
2162,2166,11
2166,2175,13
2175,2177,11
2177,2178,12
2178,2187,7
2187,2191,14
2191,2195,12
2195,2209,1
2209,2221,7
2221,2222,2
2222,2223,14
2223,2230,10
2230,2231,11
2231,2235,6
2235,2239,4
2239,2240,0
2240,2241,4
2241,2401,0
2401,2402,14
2402,2403,0
2403,2404,14
2404,2411,9
2411,2412,14
2412,2415,9
2415,2416,14
2416,2417,9
2417,2418,14
2418,2419,9
2419,2441,14
2441,2444,9
2444,2445,14
2445,2446,9
2446,2447,14
2447,2457,9
2457,2458,5
2458,2459,9
2459,2460,3
2460,2461,5
2461,2580,0
2580,2581,13
2581,2582,0
2582,2583,13
2583,2584,12
2584,2585,9
2585,2590,1
2590,2591,4
2591,2592,1
2592,2593,4
2593,2594,1
2594,2601,13
2601,2602,11
2602,2603,13
2603,2604,7
2604,2605,11
2605,2616,7
2616,2635,1
2635,2648,7
2648,2655,10
2655,2657,3
2657,2658,6
2658,2666,4
2666,2701,0
2701,2714,5
2714,2728,18
2728,2729,19
2729,2758,18
2758,2764,5
2764,2782,0
