start,stop,ID
0,38,0
38,39,5
39,43,0
43,50,4
50,51,0
51,52,4
52,53,3
53,54,4
54,55,3
55,56,4
56,58,5
58,61,3
61,62,4
62,63,3
63,69,4
69,78,0
78,79,5
79,80,6
80,82,0
82,83,3
83,84,8
84,141,0
141,142,11
142,159,12
159,170,11
170,174,12
174,175,11
175,184,12
184,199,3
199,251,0
251,253,3
253,265,0
265,267,13
267,273,9
273,276,13
276,289,9
289,290,3
290,303,4
303,321,3
321,387,0
387,391,13
391,398,3
398,403,11
403,406,13
406,425,11
425,433,10
433,435,12
435,437,10
437,441,4
441,460,3
460,474,0
474,482,16
482,483,15
483,484,16
484,487,15
487,488,16
488,490,15
490,529,17
529,544,5
544,611,0
611,616,12
616,621,1
621,627,12
627,631,11
631,632,1
632,633,11
633,634,12
634,635,1
635,637,12
637,640,1
640,648,12
648,649,1
649,651,12
651,652,1
652,656,12
656,664,1
664,667,14
667,668,8
668,669,14
669,670,12
670,671,8
671,673,12
673,674,5
674,675,3
675,676,5
676,683,3
683,688,11
688,689,6
689,690,4
690,691,6
691,696,0
696,698,4
698,702,0
702,703,3
703,749,0
749,750,8
750,756,0
756,761,8
761,762,12
762,770,1
770,797,8
797,800,6
800,808,4
808,815,3
815,957,0
957,964,15
964,965,5
965,1011,15
1011,1016,5
1016,1110,0
1110,1125,3
1125,1133,13
1133,1134,4
1134,1135,13
1135,1144,4
1144,1145,11
1145,1153,4
1153,1164,3
1164,1168,8
1168,1183,3
1183,1184,9
1184,1188,13
1188,1208,4
1208,1226,3
1226,1265,0
1265,1268,5
1268,1269,0
1269,1281,18
1281,1289,19
1289,1291,18
1291,1293,19
1293,1296,18
1296,1305,19
1305,1325,5
1325,1327,4
1327,1328,6
1328,1332,4
1332,1339,0
1339,1349,5
1349,1358,3
1358,1359,13
1359,1360,0
1360,1363,9
1363,1364,18
1364,1376,9
1376,1384,13
1384,1391,4
1391,1392,3
1392,1393,4
1393,1406,3
1406,1542,0
1542,1546,13
1546,1547,3
1547,1548,11
1548,1549,3
1549,1550,11
1550,1553,3
1553,1558,11
1558,1559,13
1559,1583,11
1583,1585,6
1585,1586,11
1586,1596,3
1596,1599,5
1599,1600,3
1600,1601,5
1601,1604,3
1604,1611,0
1611,1613,4
1613,1716,0
1716,1718,3
1718,1719,0
1719,1720,3
1720,1724,0
1724,1728,13
1728,1729,0
1729,1736,1
1736,1739,11
1739,1740,0
1740,1741,13
1741,1742,11
1742,1743,1
1743,1775,6
1775,1783,8
1783,1787,0
1787,1793,3
1793,1795,0
1795,1799,4
1799,1800,0
1800,1801,4
1801,1805,0
1805,1806,4
1806,1983,0
1983,1989,5
1989,1990,0
1990,1991,5
1991,1998,0
1998,2003,18
2003,2004,16
2004,2005,18
2005,2006,13
2006,2007,9
2007,2012,13
2012,2013,4
2013,2016,11
2016,2018,6
2018,2021,5
2021,2022,14
2022,2040,5
2040,2041,11
2041,2043,1
2043,2046,13
2046,2047,11
2047,2050,13
2050,2051,4
2051,2052,1
2052,2053,4
2053,2055,13
2055,2059,11
2059,2060,13
2060,2065,11
2065,2067,8
2067,2072,3
2072,2074,5
2074,2083,3
2083,2106,0
2106,2107,12
2107,2109,0
2109,2110,14
2110,2116,3
2116,2117,12
2117,2120,3
2120,2123,12
2123,2126,13
2126,2127,4
2127,2128,1
2128,2132,12
2132,2134,1
2134,2135,11
2135,2136,0
2136,2137,12
2137,2138,11
2138,2147,12
2147,2167,7
2167,2170,10
2170,2171,12
2171,2180,9
2180,2185,14
2185,2188,3
2188,2196,4
2196,2212,3
2212,2251,0
2251,2266,5
2266,2267,18
2267,2276,9
2276,2278,18
2278,2280,9
2280,2292,18
2292,2293,19
2293,2302,18
2302,2303,5
2303,2304,18
2304,2305,19
2305,2316,5
2316,2352,0
2352,2356,5
2356,2359,16
2359,2362,5
2362,2409,16
2409,2410,15
2410,2411,17
2411,2414,15
2414,2430,5
2430,2435,0
2435,2436,6
2436,2453,0
2453,2454,6
2454,2455,0
2455,2456,5
2456,2463,0
2463,2464,5
2464,2468,3
2468,2469,5
2469,2474,15
2474,2493,13
2493,2497,11
2497,2499,10
2499,2501,11
2501,2506,10
2506,2520,3
2520,2570,0
2570,2571,3
2571,2573,0
2573,2574,12
2574,2575,10
2575,2576,12
2576,2577,10
2577,2578,9
2578,2581,13
2581,2582,12
2582,2583,13
2583,2585,9
2585,2586,14
2586,2587,13
2587,2590,9
2590,2593,13
2593,2596,11
2596,2597,13
2597,2601,11
2601,2603,12
2603,2606,14
2606,2619,3
2619,2620,0
2620,2623,3
2623,2666,0
2666,2667,5
2667,2677,0
2677,2683,5
2683,2686,2
2686,2690,18
2690,2693,16
2693,2694,14
2694,2695,16
2695,2696,13
2696,2697,14
2697,2698,10
2698,2700,13
2700,2701,1
2701,2703,13
2703,2704,1
2704,2713,2
2713,2715,16
2715,2718,13
2718,2734,2
2734,2735,7
2735,2738,2
2738,2739,12
2739,2740,16
2740,2742,10
2742,2745,9
2745,2746,3
2746,2750,9
2750,2751,14
2751,2752,3
2752,2753,14
2753,2754,3
2754,2755,14
2755,2756,12
2756,2758,14
2758,2759,0
2759,2763,14
2763,2775,5
2775,2788,0
