start,stop,ID
0,41,0
41,42,13
42,54,0
54,55,4
55,71,0
71,76,3
76,83,14
83,84,1
84,85,3
85,86,4
86,89,7
89,91,11
91,94,13
94,95,2
95,108,1
108,111,7
111,129,12
129,136,1
136,137,14
137,139,1
139,140,14
140,149,3
149,152,5
152,157,3
157,159,7
159,164,6
164,216,0
216,234,12
234,236,13
236,237,12
237,238,13
238,245,12
245,246,10
246,248,12
248,250,11
250,251,12
251,252,10
252,253,12
253,254,10
254,255,4
255,257,0
257,264,4
264,274,3
274,296,0
296,320,14
320,321,9
321,333,14
333,342,9
342,352,5
352,437,0
437,446,9
446,447,0
447,450,9
450,451,14
451,452,9
452,457,14
457,458,9
458,470,14
470,472,16
472,512,15
512,515,5
515,519,15
519,522,5
522,523,0
523,524,5
524,630,0
630,633,3
633,634,0
634,635,3
635,636,0
636,637,3
637,643,0
643,646,11
646,649,4
649,650,11
650,652,13
652,655,4
655,663,13
663,664,11
664,665,13
665,671,4
671,714,0
714,724,16
724,734,15
734,775,17
775,776,15
776,782,5
782,784,15
784,789,5
789,901,0
901,913,16
913,914,15
914,915,5
915,916,15
916,921,16
921,922,17
922,925,16
925,926,17
926,927,16
927,928,17
928,931,16
931,932,17
932,943,16
943,945,17
945,955,16
955,968,5
968,971,3
971,1030,0
1030,1031,5
1031,1032,0
1032,1038,18
1038,1039,14
1039,1042,16
1042,1053,14
1053,1056,2
1056,1061,14
1061,1087,2
1087,1088,16
1088,1089,14
1089,1090,3
1090,1091,9
1091,1092,3
1092,1093,9
1093,1094,13
1094,1095,9
1095,1096,13
1096,1097,5
1097,1098,3
1098,1099,14
1099,1100,3
1100,1104,14
1104,1105,2
1105,1106,14
1106,1107,19
1107,1111,0
1111,1126,5
1126,1244,0
1244,1245,5
1245,1247,0
1247,1255,4
1255,1256,0
1256,1257,4
1257,1258,0
1258,1261,4
1261,1262,5
1262,1263,6
1263,1264,5
1264,1265,4
1265,1266,0
1266,1268,4
1268,1271,0
1271,1276,6
1276,1277,0
1277,1278,6
1278,1279,0
1279,1281,6
1281,1292,0
1292,1296,3
1296,1297,0
1297,1298,3
1298,1302,0
1302,1310,12
1310,1311,9
1311,1317,12
1317,1318,0
1318,1319,14
1319,1324,12
1324,1326,14
1326,1333,12
1333,1335,14
1335,1337,12
1337,1338,10
1338,1340,12
1340,1341,9
1341,1343,12
1343,1345,9
1345,1350,10
1350,1351,14
1351,1354,10
1354,1372,7
1372,1375,10
1375,1382,9
1382,1392,14
1392,1393,3
1393,1396,4
1396,1397,3
1397,1398,0
1398,1399,4
1399,1402,0
1402,1412,3
1412,1438,0
1438,1450,5
1450,1451,18
1451,1452,0
1452,1463,18
1463,1466,19
1466,1467,18
1467,1468,19
1468,1479,18
1479,1486,19
1486,1489,18
1489,1502,5
1502,1537,0
1537,1538,5
1538,1539,0
1539,1546,5
1546,1547,0
1547,1548,5
1548,1549,18
1549,1552,0
1552,1556,18
1556,1562,19
1562,1563,1
1563,1571,19
1571,1573,18
1573,1595,5
1595,1617,19
1617,1631,5
1631,1815,0
1815,1816,3
1816,1819,0
1819,1823,3
1823,1825,13
1825,1832,3
1832,1846,13
1846,1847,11
1847,1848,13
1848,1864,4
1864,1876,3
1876,2043,0
2043,2044,11
2044,2056,1
2056,2061,6
2061,2079,8
2079,2082,11
2082,2097,4
2097,2100,0
2100,2105,3
2105,2146,0
2146,2156,3
2156,2166,13
2166,2183,4
2183,2205,3
2205,2206,0
2206,2207,11
2207,2208,0
2208,2227,13
2227,2228,11
2228,2230,13
2230,2233,11
2233,2235,0
2235,2243,4
2243,2254,3
2254,2379,0
2379,2391,5
2391,2404,18
2404,2410,19
2410,2413,18
2413,2415,19
2415,2416,18
2416,2417,19
2417,2421,18
2421,2422,19
2422,2439,18
2439,2453,5
2453,2628,0
2628,2629,9
2629,2630,0
2630,2653,9
2653,2654,18
2654,2655,9
2655,2656,18
2656,2669,9
2669,2676,3
2676,2760,0
2760,2767,3
2767,2770,13
2770,2800,4
2800,2809,3
2809,2887,0
2887,2889,4
2889,2890,1
2890,2891,6
2891,2899,1
2899,2900,2
2900,2901,13
2901,2906,2
2906,2920,7
2920,2927,14
2927,2928,9
2928,2941,14
2941,2956,7
2956,2958,8
2958,2959,7
2959,2962,8
2962,2970,6
2970,2973,4
2973,2974,0
2974,2975,4
2975,3024,0
3024,3026,3
3026,3031,0
3031,3032,11
3032,3038,12
3038,3042,1
3042,3044,12
3044,3048,11
3048,3050,13
3050,3051,11
3051,3052,12
3052,3055,11
3055,3058,12
3058,3063,11
3063,3068,12
3068,3071,11
3071,3074,0
3074,3081,4
3081,3090,3
3090,3115,0
