start,stop,ID
0,30,0
30,31,9
31,33,13
33,34,4
34,38,13
38,40,9
40,45,0
45,46,4
46,50,9
50,51,5
51,68,3
68,69,13
69,71,3
71,76,11
76,81,13
81,83,11
83,90,13
90,95,11
95,96,4
96,97,11
97,101,4
101,102,6
102,107,4
107,118,3
118,196,0
196,217,4
217,295,0
295,307,5
307,311,18
311,325,19
325,326,9
326,333,19
333,337,18
337,340,19
340,348,5
348,533,0
533,534,3
534,535,0
535,536,3
536,537,12
537,538,10
538,539,12
539,540,0
540,541,12
541,542,0
542,543,12
543,544,0
544,550,10
550,551,12
551,560,10
560,561,12
561,562,10
562,563,12
563,570,10
570,571,7
571,574,10
574,589,7
589,595,10
595,596,12
596,599,9
599,613,14
613,624,4
624,635,3
635,667,0
667,669,8
669,673,16
673,677,15
677,721,17
721,722,16
722,728,5
728,729,16
729,734,5
734,736,0
736,737,16
737,921,0
921,922,3
922,923,0
923,924,3
924,925,0
925,926,3
926,927,0
927,928,3
928,929,11
929,930,3
930,931,11
931,932,3
932,933,11
933,954,13
954,955,11
955,956,13
956,957,11
957,958,13
958,959,11
959,971,4
971,983,3
983,1027,0
1027,1040,5
1040,1041,0
1041,1048,18
1048,1049,19
1049,1050,18
1050,1051,19
1051,1052,18
1052,1063,19
1063,1064,18
1064,1065,19
1065,1066,18
1066,1067,19
1067,1068,18
1068,1072,19
1072,1087,18
1087,1090,5
1090,1241,0
1241,1307,16
1307,1314,8
1314,1347,0
1347,1348,3
1348,1349,0
1349,1351,3
1351,1352,13
1352,1354,3
1354,1355,10
1355,1356,3
1356,1357,12
1357,1358,13
1358,1359,12
1359,1369,10
1369,1370,13
1370,1373,10
1373,1374,13
1374,1375,10
1375,1376,13
1376,1377,10
1377,1378,13
1378,1379,10
1379,1380,13
1380,1381,10
1381,1382,13
1382,1399,10
1399,1410,3
1410,1445,0
1445,1455,5
1455,1456,19
1456,1460,9
1460,1465,19
1465,1466,9
1466,1467,19
1467,1471,1
1471,1472,19
1472,1474,1
1474,1479,19
1479,1501,5
1501,1502,18
1502,1504,19
1504,1505,9
1505,1506,19
1506,1508,18
1508,1516,19
1516,1517,9
1517,1518,19
1518,1519,9
1519,1522,19
1522,1523,0
1523,1524,18
1524,1525,0
1525,1526,18
1526,1540,5
1540,1575,0
1575,1587,5
1587,1588,18
1588,1601,14
1601,1608,1
1608,1635,2
1635,1636,7
1636,1642,10
1642,1643,7
1643,1644,10
1644,1649,1
1649,1656,14
1656,1672,5
1672,1721,0
1721,1722,12
1722,1723,0
1723,1724,1
1724,1725,0
1725,1726,1
1726,1727,13
1727,1728,0
1728,1729,4
1729,1730,11
1730,1731,13
1731,1732,11
1732,1733,13
1733,1734,18
1734,1735,13
1735,1736,18
1736,1739,13
1739,1741,11
1741,1743,13
1743,1744,6
1744,1745,4
1745,1751,6
1751,1753,7
1753,1761,6
1761,1764,3
1764,1772,4
1772,1774,3
1774,1777,6
1777,1785,0
1785,1787,16
1787,1790,0
1790,1792,5
1792,1799,4
1799,1805,0
1805,1806,4
1806,1813,0
1813,1814,3
1814,1845,0
1845,1846,14
1846,1847,0
1847,1851,14
1851,1854,12
1854,1855,14
1855,1856,9
1856,1857,14
1857,1877,9
1877,1878,14
1878,1879,4
1879,1880,0
1880,1881,9
1881,1886,14
1886,1893,3
1893,1947,0
1947,1952,3
1952,1955,13
1955,1958,0
1958,1963,13
1963,1964,4
1964,1965,13
1965,1981,4
1981,2002,3
2002,2031,4
2031,2043,3
2043,2094,0
2094,2097,13
2097,2098,1
2098,2099,4
2099,2102,1
2102,2103,4
2103,2104,1
2104,2105,4
2105,2106,5
2106,2107,4
2107,2109,5
2109,2132,8
2132,2149,4
2149,2152,0
2152,2157,3
2157,2269,0
2269,2272,5
2272,2319,15
2319,2320,5
2320,2325,15
2325,2329,5
2329,2431,0
2431,2451,12
2451,2452,11
2452,2453,12
2453,2454,11
2454,2455,12
2455,2456,11
2456,2464,12
2464,2465,11
2465,2470,12
2470,2471,11
2471,2472,0
2472,2473,12
2473,2477,0
2477,2482,4
2482,2485,0
2485,2490,3
2490,2491,0
2491,2492,3
2492,2542,0
2542,2545,1
2545,2546,6
2546,2550,1
2550,2558,6
2558,2559,5
2559,2563,6
2563,2569,7
2569,2571,14
2571,2574,12
2574,2575,1
2575,2576,7
2576,2591,1
2591,2597,7
2597,2600,10
2600,2601,7
2601,2603,2
2603,2604,3
2604,2605,10
2605,2608,4
2608,2609,6
2609,2611,4
2611,2614,6
2614,2615,4
2615,2616,6
2616,2744,0
2744,2750,9
2750,2751,0
2751,2777,9
2777,2780,0
2780,2783,9
2783,2784,0
2784,2787,9
2787,2789,3
2789,2827,0
