start,stop,ID
0,79,0
79,84,3
84,93,13
93,111,4
111,131,3
131,169,12
169,170,10
170,172,12
172,182,4
182,184,0
184,185,3
185,188,0
188,190,3
190,224,0
224,252,11
252,253,13
253,263,11
263,274,4
274,277,0
277,284,3
284,433,0
433,435,11
435,441,4
441,442,11
442,446,0
446,453,11
453,456,8
456,457,11
457,458,8
458,460,11
460,475,12
475,477,14
477,478,9
478,479,14
479,484,9
484,485,14
485,486,9
486,487,14
487,488,9
488,492,14
492,499,1
499,503,12
503,504,10
504,505,7
505,506,3
506,507,8
507,510,3
510,511,8
511,514,3
514,515,8
515,516,3
516,517,8
517,519,6
519,520,4
520,523,6
523,533,4
533,666,0
666,673,3
673,674,5
674,676,3
676,678,9
678,687,16
687,690,9
690,694,16
694,699,13
699,701,9
701,704,13
704,710,9
710,711,3
711,713,5
713,724,3
724,780,0
780,786,11
786,788,0
788,798,11
798,799,13
799,818,11
818,819,4
819,821,0
821,829,4
829,839,3
839,962,0
962,970,3
970,976,0
976,977,13
977,996,4
996,1011,3
1011,1012,8
1012,1013,3
1013,1014,8
1014,1015,3
1015,1020,0
1020,1029,3
1029,1037,13
1037,1060,4
1060,1070,3
1070,1124,0
1124,1126,7
1126,1140,14
1140,1150,1
1150,1152,14
1152,1161,2
1161,1163,13
1163,1170,2
1170,1171,1
1171,1184,7
1184,1188,14
1188,1190,9
1190,1214,14
1214,1217,9
1217,1220,5
1220,1391,0
1391,1393,4
1393,1396,0
1396,1397,4
1397,1422,0
1422,1445,4
1445,1644,0
1644,1646,12
1646,1650,1
1650,1652,2
1652,1655,18
1655,1656,2
1656,1663,0
1663,1664,6
1664,1665,11
1665,1670,6
1670,1672,7
1672,1674,6
1674,1677,7
1677,1689,6
1689,1691,4
1691,1692,6
1692,1693,0
1693,1694,4
1694,1714,0
1714,1716,8
1716,1718,0
1718,1719,8
1719,1720,0
1720,1735,4
1735,1910,0
1910,1914,5
1914,1917,15
1917,1919,5
1919,1954,15
1954,1967,5
1967,1997,0
1997,2013,10
2013,2014,13
2014,2019,10
2019,2020,13
2020,2027,10
2027,2028,13
2028,2034,10
2034,2035,4
2035,2036,10
2036,2042,4
2042,2054,3
2054,2172,0
2172,2174,3
2174,2175,0
2175,2178,9
2178,2179,0
2179,2230,9
2230,2231,14
2231,2233,9
2233,2242,3
2242,2290,0
2290,2292,12
2292,2295,14
2295,2296,12
2296,2302,10
2302,2313,1
2313,2318,6
2318,2319,8
2319,2320,7
2320,2321,6
2321,2322,7
2322,2323,8
2323,2329,5
2329,2341,6
2341,2422,0
2422,2423,13
2423,2424,10
2424,2425,13
2425,2426,0
2426,2431,13
2431,2434,10
2434,2435,13
2435,2437,9
2437,2442,10
2442,2444,13
2444,2445,9
2445,2452,10
2452,2479,7
2479,2481,14
2481,2484,9
2484,2485,14
2485,2488,9
2488,2499,14
2499,2505,0
2505,2507,4
2507,2510,0
2510,2518,3
2518,2547,0
2547,2548,14
2548,2549,0
2549,2600,14
2600,2606,9
2606,2612,5
2612,2756,0
2756,2807,9
2807,2813,5
2813,2882,0
2882,2883,9
2883,2891,19
2891,2895,4
2895,2896,2
2896,2899,4
2899,2900,2
2900,2931,5
2931,2932,8
2932,2934,13
2934,2943,9
2943,2945,19
2945,2956,9
2956,2958,0
2958,2967,9
2967,2968,3
2968,2971,5
2971,3008,0
3008,3011,5
3011,3013,9
3013,3016,0
3016,3017,5
3017,3019,9
3019,3020,0
3020,3068,9
3068,3070,3
3070,3072,5
3072,3073,3
3073,3127,0
3127,3130,3
3130,3143,16
3143,3151,17
3151,3152,16
3152,3164,17
3164,3165,16
3165,3171,17
3171,3173,16
3173,3178,17
3178,3179,16
3179,3191,5
3191,3193,0
