start,stop,ID
0,53,0
53,54,5
54,55,0
55,56,5
56,57,0
57,58,5
58,59,0
59,61,5
61,64,0
64,79,18
79,80,19
80,85,18
85,86,19
86,88,18
88,89,19
89,93,18
93,98,19
98,113,18
113,125,5
125,168,0
168,173,3
173,177,0
177,180,13
180,183,8
183,185,11
185,187,4
187,194,1
194,195,13
195,216,8
216,226,14
226,244,4
244,248,3
248,300,0
300,305,1
305,312,13
312,313,18
313,316,13
316,319,11
319,323,6
323,327,1
327,357,6
357,360,8
360,361,0
361,362,8
362,363,0
363,364,8
364,365,0
365,366,3
366,367,0
367,368,3
368,373,8
373,374,5
374,385,4
385,387,0
387,388,4
388,424,0
424,437,3
437,460,13
460,461,11
461,463,13
463,489,10
489,503,3
503,548,0
548,554,3
554,555,0
555,556,13
556,557,0
557,568,13
568,569,9
569,570,13
570,571,9
571,572,13
572,573,9
573,574,13
574,575,9
575,576,13
576,577,9
577,578,13
578,579,9
579,580,13
580,581,9
581,584,13
584,585,9
585,586,10
586,587,9
587,590,2
590,606,7
606,612,10
612,614,12
614,615,9
615,617,14
617,620,3
620,621,14
621,624,3
624,625,14
625,629,3
629,639,4
639,650,3
650,769,0
769,770,16
770,772,0
772,777,5
777,847,16
847,957,0
957,968,5
968,970,0
970,989,18
989,990,19
990,994,10
994,998,18
998,1000,19
1000,1001,18
1001,1003,19
1003,1011,18
1011,1016,2
1016,1021,13
1021,1028,2
1028,1029,10
1029,1037,2
1037,1051,9
1051,1057,14
1057,1063,19
1063,1085,18
1085,1086,0
1086,1087,5
1087,1135,0
1135,1156,9
1156,1157,14
1157,1159,9
1159,1162,14
1162,1164,9
1164,1182,14
1182,1183,12
1183,1192,14
1192,1206,3
1206,1248,0
1248,1260,3
1260,1273,16
1273,1324,15
1324,1417,0
1417,1430,5
1430,1439,18
1439,1447,19
1447,1449,18
1449,1450,19
1450,1451,18
1451,1454,19
1454,1458,18
1458,1460,19
1460,1484,5
1484,1485,18
1485,1488,19
1488,1511,18
1511,1512,19
1512,1527,18
1527,1542,5
1542,1698,0
1698,1708,3
1708,1714,13
1714,1715,4
1715,1722,13
1722,1725,4
1725,1726,13
1726,1729,4
1729,1730,11
1730,1733,4
1733,1762,3
1762,1764,9
1764,1765,13
1765,1766,9
1766,1769,13
1769,1776,9
1776,1779,13
1779,1780,9
1780,1783,10
1783,1787,13
1787,1790,10
1790,1791,9
1791,1795,4
1795,1810,3
1810,1837,0
1837,1840,3
1840,1849,0
1849,1899,9
1899,1906,5
1906,1941,0
1941,1949,3
1949,1950,13
1950,1951,10
1951,1952,13
1952,1953,10
1953,1954,13
1954,1961,10
1961,1962,13
1962,1963,10
1963,1964,13
1964,1965,10
1965,1966,13
1966,1967,10
1967,1971,13
1971,1977,10
1977,1978,13
1978,2006,10
2006,2019,3
2019,2058,0
2058,2069,3
2069,2071,13
2071,2072,12
2072,2073,13
2073,2074,12
2074,2075,13
2075,2076,12
2076,2077,13
2077,2078,12
2078,2092,13
2092,2093,11
2093,2094,10
2094,2097,11
2097,2098,10
2098,2099,13
2099,2112,10
2112,2113,12
2113,2121,10
2121,2124,4
2124,2137,3
2137,2199,0
2199,2213,3
2213,2219,9
2219,2246,4
2246,2254,3
2254,2464,0
2464,2465,16
2465,2467,0
2467,2484,16
2484,2515,17
2515,2519,15
2519,2524,17
2524,2543,15
2543,2549,5
2549,2729,0
2729,2740,5
2740,2742,0
2742,2755,18
2755,2756,19
2756,2761,18
2761,2762,19
2762,2763,18
2763,2764,19
2764,2765,18
2765,2766,19
2766,2771,18
2771,2772,19
2772,2773,18
2773,2777,19
2777,2800,18
2800,2810,5
2810,2848,0
2848,2851,3
2851,2855,0
2855,2872,12
2872,2873,11
2873,2874,12
2874,2875,11
2875,2876,12
2876,2877,11
2877,2900,12
2900,2905,10
2905,2907,4
2907,2908,12
2908,2920,3
2920,2971,0
2971,2979,4
2979,2981,1
2981,2987,3
2987,2991,5
2991,2992,13
2992,2993,3
2993,2997,11
2997,2999,1
2999,3000,12
3000,3003,14
3003,3004,1
3004,3005,7
3005,3007,14
3007,3008,12
3008,3033,14
3033,3037,4
3037,3038,3
3038,3039,4
3039,3047,3
3047,3058,8
3058,3060,0
3060,3071,4
3071,3086,0
