start,stop,ID
0,122,0
122,123,5
123,124,0
124,128,5
128,132,0
132,137,18
137,138,19
138,140,9
140,141,19
141,142,4
142,149,19
149,150,0
150,152,18
152,153,19
153,174,5
174,180,18
180,183,19
183,190,18
190,191,9
191,194,18
194,195,19
195,198,18
198,199,0
199,200,18
200,201,0
201,208,9
208,209,0
209,212,3
212,213,0
213,214,3
214,256,0
256,257,13
257,258,0
258,259,11
259,260,4
260,261,1
261,262,4
262,263,1
263,264,4
264,265,1
265,268,4
268,269,0
269,270,4
270,272,0
272,291,8
291,294,6
294,305,4
305,306,0
306,309,4
309,505,0
505,506,3
506,507,0
507,508,3
508,514,0
514,515,12
515,516,0
516,517,12
517,518,11
518,519,1
519,520,4
520,521,1
521,522,4
522,523,11
523,524,13
524,525,11
525,526,4
526,527,11
527,528,4
528,530,13
530,531,11
531,532,13
532,533,11
533,536,13
536,541,11
541,546,4
546,549,0
549,550,4
550,557,0
557,559,3
559,591,0
591,592,3
592,595,0
595,599,3
599,601,13
601,628,4
628,647,3
647,648,0
648,650,3
650,658,13
658,684,4
684,694,3
694,748,0
748,749,11
749,752,0
752,753,10
753,756,12
756,757,11
757,759,12
759,761,10
761,762,12
762,764,10
764,780,7
780,783,10
783,784,13
784,794,9
794,797,3
797,811,4
811,815,0
815,820,3
820,821,0
821,822,3
822,878,0
878,879,4
879,880,0
880,881,4
881,882,0
882,883,4
883,889,6
889,890,11
890,891,6
891,894,11
894,896,0
896,897,11
897,900,1
900,903,6
903,908,1
908,916,6
916,931,8
931,933,6
933,950,4
950,954,0
954,955,3
955,1068,0
1068,1069,14
1069,1070,0
1070,1071,14
1071,1072,0
1072,1073,14
1073,1093,9
1093,1094,19
1094,1096,9
1096,1097,14
1097,1098,9
1098,1099,14
1099,1100,9
1100,1101,14
1101,1104,9
1104,1105,0
1105,1106,9
1106,1109,3
1109,1168,0
1168,1175,5
1175,1189,18
1189,1198,19
1198,1199,18
1199,1204,19
1204,1205,18
1205,1210,19
1210,1212,18
1212,1214,19
1214,1225,18
1225,1227,0
1227,1229,5
1229,1318,0
1318,1342,4
1342,1505,0
1505,1534,9
1534,1535,0
1535,1536,4
1536,1537,0
1537,1541,9
1541,1542,0
1542,1552,3
1552,1602,0
1602,1608,18
1608,1612,9
1612,1614,18
1614,1618,9
1618,1619,19
1619,1623,18
1623,1626,9
1626,1629,18
1629,1633,19
1633,1634,0
1634,1640,9
1640,1686,0
1686,1692,16
1692,1702,15
1702,1703,17
1703,1704,15
1704,1742,17
1742,1749,5
1749,1751,15
1751,1754,5
1754,1906,0
1906,1907,3
1907,1908,0
1908,1909,13
1909,1910,11
1910,1911,10
1911,1912,12
1912,1913,10
1913,1921,11
1921,1926,13
1926,1928,11
1928,1930,13
1930,1932,11
1932,1936,13
1936,1938,11
1938,1953,4
1953,1956,0
1956,1962,3
1962,2009,0
2009,2011,18
2011,2020,14
2020,2029,1
2029,2058,2
2058,2084,14
2084,2087,9
2087,2088,0
2088,2090,9
2090,2092,0
2092,2093,9
2093,2205,0
2205,2208,16
2208,2269,15
2269,2403,0
2403,2416,12
2416,2428,11
2428,2430,13
2430,2436,11
2436,2442,0
2442,2443,4
2443,2445,0
2445,2446,4
2446,2450,0
2450,2451,3
2451,2637,0
2637,2640,11
2640,2650,13
2650,2654,10
2654,2657,13
2657,2660,10
2660,2674,4
2674,2685,3
2685,2863,0
2863,2864,1
2864,2870,0
2870,2876,11
2876,2879,0
2879,2883,11
2883,2890,1
2890,2899,6
2899,2900,8
2900,2913,3
2913,2918,8
2918,2919,0
2919,2930,4
2930,2985,0
2985,3042,16
