start,stop,ID
0,30,0
30,33,16
33,35,13
35,36,16
36,41,13
41,52,16
52,53,4
53,65,5
65,66,3
66,67,5
67,79,3
79,80,11
80,81,3
81,82,13
82,83,3
83,84,13
84,107,11
107,114,10
114,128,4
128,139,3
139,307,0
307,384,15
384,578,0
578,620,12
620,626,10
626,629,4
629,638,3
638,821,0
821,822,3
822,827,0
827,849,12
849,850,11
850,870,12
870,876,10
876,886,4
886,897,3
897,967,0
967,974,11
974,978,13
978,982,11
982,983,1
983,985,6
985,986,11
986,994,1
994,1001,12
1001,1002,8
1002,1003,12
1003,1005,8
1005,1008,6
1008,1009,3
1009,1017,6
1017,1022,1
1022,1023,6
1023,1028,12
1028,1036,3
1036,1042,12
1042,1043,3
1043,1044,12
1044,1049,3
1049,1070,4
1070,1140,0
1140,1149,5
1149,1150,0
1150,1151,5
1151,1154,0
1154,1167,18
1167,1168,19
1168,1169,18
1169,1170,19
1170,1216,18
1216,1230,5
1230,1309,0
1309,1312,5
1312,1313,0
1313,1316,3
1316,1324,0
1324,1341,9
1341,1349,13
1349,1350,18
1350,1357,2
1357,1358,9
1358,1373,5
1373,1377,8
1377,1382,5
1382,1383,8
1383,1384,5
1384,1385,8
1385,1395,5
1395,1399,19
1399,1405,9
1405,1406,19
1406,1416,9
1416,1421,19
1421,1423,14
1423,1424,19
1424,1425,9
1425,1432,2
1432,1433,19
1433,1440,4
1440,1451,5
1451,1452,3
1452,1504,0
1504,1517,16
1517,1518,15
1518,1531,16
1531,1538,17
1538,1539,16
1539,1571,17
1571,1572,16
1572,1573,17
1573,1574,16
1574,1575,17
1575,1576,16
1576,1581,17
1581,1585,15
1585,1586,16
1586,1598,5
1598,1737,0
1737,1740,3
1740,1741,0
1741,1742,3
1742,1743,0
1743,1744,3
1744,1746,11
1746,1748,12
1748,1750,11
1750,1751,13
1751,1756,11
1756,1762,13
1762,1764,11
1764,1766,13
1766,1768,10
1768,1773,13
1773,1780,10
1780,1783,4
1783,1784,0
1784,1788,4
1788,1809,3
1809,1816,0
1816,1817,10
1817,1820,12
1820,1821,10
1821,1826,12
1826,1827,10
1827,1830,12
1830,1832,13
1832,1835,10
1835,1848,12
1848,1849,10
1849,1857,12
1857,1866,10
1866,1868,12
1868,1878,10
1878,1888,12
1888,1890,14
1890,1895,9
1895,1896,14
1896,1899,9
1899,1908,14
1908,1909,12
1909,1910,14
1910,1911,10
1911,1912,9
1912,1915,10
1915,1930,4
1930,1943,3
1943,1998,0
1998,2009,3
2009,2022,13
2022,2023,11
2023,2024,13
2024,2025,11
2025,2035,13
2035,2041,11
2041,2051,4
2051,2077,3
2077,2079,11
2079,2089,12
2089,2107,11
2107,2109,12
2109,2111,10
2111,2112,12
2112,2113,10
2113,2114,11
2114,2118,10
2118,2119,11
2119,2130,4
2130,2142,3
2142,2218,0
2218,2231,5
2231,2232,0
2232,2261,18
2261,2263,16
2263,2265,14
2265,2266,7
2266,2275,2
2275,2276,7
2276,2279,1
2279,2281,2
2281,2292,13
2292,2293,2
2293,2298,13
2298,2301,2
2301,2310,10
2310,2313,2
2313,2314,9
2314,2315,10
2315,2317,9
2317,2318,13
2318,2321,3
2321,2337,14
2337,2340,19
2340,2350,18
2350,2351,2
2351,2352,19
2352,2356,18
2356,2371,5
2371,2440,0
2440,2443,3
2443,2455,0
2455,2456,15
2456,2457,4
2457,2464,1
2464,2469,15
2469,2499,8
2499,2502,3
2502,2521,4
2521,2529,3
2529,2712,0
2712,2719,5
2719,2726,0
2726,2729,18
2729,2730,19
2730,2736,18
2736,2746,19
2746,2747,18
2747,2749,19
2749,2751,18
2751,2758,19
2758,2776,18
2776,2791,5
2791,2970,0
2970,2971,13
2971,2974,3
2974,2978,0
2978,2987,13
2987,2988,11
2988,3010,13
3010,3012,4
3012,3013,10
3013,3027,4
3027,3040,3
3040,3281,0
3281,3282,3
3282,3285,0
3285,3333,10
3333,3334,4
3334,3348,3
3348,3416,0
3416,3419,3
3419,3427,0
3427,3461,9
3461,3464,14
3464,3469,9
3469,3471,4
3471,3472,0
3472,3473,4
3473,3476,9
3476,3488,3
3488,3664,0
3664,3679,3
3679,3687,13
3687,3688,11
3688,3690,13
3690,3691,11
3691,3695,13
3695,3696,11
3696,3703,13
3703,3704,11
3704,3705,13
3705,3706,10
3706,3707,11
3707,3708,10
3708,3713,11
3713,3714,4
3714,3717,11
3717,3722,4
3722,3735,3
3735,3951,0
3951,3962,12
3962,3963,11
3963,3964,12
3964,3968,11
3968,3971,10
3971,3976,12
3976,3977,11
3977,3979,12
3979,3980,7
3980,3981,11
3981,3982,7
3982,3993,12
3993,3996,14
3996,3997,9
3997,4009,14
4009,4013,9
4013,4014,14
4014,4015,12
4015,4016,14
4016,4019,12
4019,4020,10
4020,4024,7
4024,4025,11
4025,4027,12
4027,4028,7
4028,4029,12
4029,4030,7
4030,4031,10
4031,4034,7
4034,4040,10
4040,4045,12
4045,4046,11
4046,4047,6
4047,4062,4
4062,4063,0
4063,4064,3
4064,4065,0
4065,4066,3
4066,4128,0
4128,4189,16
4189,4190,4
4190,4191,16
4191,4201,5
4201,4207,3
4207,4210,0
4210,4211,8
4211,4224,0
