start,stop,ID
0,72,0
72,73,18
73,85,14
85,93,1
93,95,14
95,122,2
122,124,10
124,125,9
125,127,10
127,129,14
129,132,19
132,134,9
134,137,14
137,138,19
138,143,14
143,149,19
149,150,18
150,165,5
165,285,0
285,286,3
286,291,0
291,292,12
292,296,11
296,297,12
297,299,11
299,318,13
318,319,11
319,320,4
320,321,11
321,322,0
322,323,4
323,326,0
326,327,4
327,329,0
329,340,3
340,470,0
470,472,3
472,473,0
473,475,3
475,481,10
481,482,12
482,489,10
489,494,13
494,496,10
496,500,13
500,504,10
504,507,11
507,511,10
511,514,4
514,527,3
527,596,0
596,597,4
597,602,1
602,605,4
605,608,1
608,609,13
609,614,2
614,616,6
616,626,7
626,631,14
631,632,13
632,638,1
638,640,9
640,641,1
641,642,9
642,643,14
643,647,1
647,648,4
648,649,1
649,650,6
650,651,7
651,652,2
652,657,7
657,660,5
660,663,8
663,664,5
664,673,8
673,676,6
676,677,5
677,682,4
682,740,0
740,749,3
749,756,13
756,774,4
774,797,3
797,810,13
810,813,4
813,816,13
816,818,4
818,819,13
819,830,4
830,840,3
840,841,0
841,843,3
843,874,0
874,888,16
888,892,5
892,919,16
919,920,11
920,923,17
923,924,16
924,935,5
935,936,3
936,937,5
937,940,3
940,986,0
986,1004,14
1004,1006,9
1006,1012,14
1012,1015,9
1015,1026,14
1026,1027,9
1027,1028,5
1028,1029,9
1029,1036,5
1036,1083,0
1083,1084,3
1084,1091,0
1091,1092,11
1092,1102,1
1102,1106,6
1106,1107,5
1107,1124,8
1124,1128,6
1128,1141,4
1141,1142,3
1142,1143,0
1143,1146,3
1146,1147,0
1147,1148,3
1148,1193,0
1193,1205,5
1205,1206,0
1206,1207,5
1207,1214,18
1214,1215,19
1215,1220,18
1220,1227,19
1227,1228,18
1228,1229,19
1229,1230,18
1230,1231,19
1231,1235,18
1235,1240,19
1240,1249,18
1249,1264,5
1264,1386,0
1386,1395,3
1395,1396,11
1396,1397,3
1397,1398,1
1398,1402,13
1402,1403,4
1403,1404,13
1404,1405,4
1405,1406,13
1406,1407,4
1407,1408,13
1408,1409,4
1409,1410,13
1410,1412,4
1412,1418,13
1418,1427,4
1427,1428,6
1428,1429,4
1429,1442,3
1442,1493,0
1493,1500,10
1500,1502,13
1502,1508,10
1508,1510,13
1510,1521,10
1521,1542,7
1542,1544,10
1544,1545,9
1545,1546,10
1546,1550,9
1550,1561,14
1561,1570,0
1570,1579,3
1579,1682,0
1682,1693,16
1693,1704,15
1704,1705,17
1705,1706,15
1706,1732,17
1732,1733,15
1733,1739,17
1739,1740,15
1740,1745,5
1745,1748,15
1748,1749,5
1749,1750,15
1750,1752,5
1752,1924,0
1924,1925,3
1925,1929,0
1929,1934,3
1934,1935,13
1935,1963,4
1963,1976,3
1976,2035,0
2035,2047,5
2047,2058,18
2058,2059,19
2059,2060,18
2060,2067,19
2067,2068,18
2068,2069,19
2069,2072,18
2072,2073,2
2073,2074,18
2074,2075,2
2075,2098,5
2098,2123,19
2123,2124,18
2124,2125,19
2125,2126,18
2126,2129,19
2129,2132,18
2132,2133,5
2133,2134,18
2134,2135,5
2135,2136,18
2136,2137,5
2137,2138,0
2138,2143,5
2143,2188,0
2188,2193,1
2193,2202,6
2202,2206,5
2206,2215,6
2215,2216,7
2216,2217,6
2217,2220,3
2220,2235,1
2235,2236,2
2236,2237,4
2237,2240,1
2240,2245,6
2245,2247,4
2247,2248,6
2248,2256,5
2256,2265,6
2265,2308,0
2308,2309,9
2309,2315,0
2315,2320,14
2320,2341,9
2341,2342,14
2342,2343,9
2343,2344,14
2344,2345,9
2345,2346,14
2346,2347,9
2347,2348,14
2348,2351,9
2351,2353,14
2353,2354,9
2354,2365,5
2365,2526,0
2526,2536,12
2536,2543,11
2543,2548,13
2548,2553,11
2553,2554,13
2554,2557,11
2557,2560,0
2560,2561,6
2561,2566,0
2566,2575,3
2575,2610,0
2610,2615,5
2615,2619,0
2619,2620,5
2620,2621,0
2621,2622,5
2622,2624,0
2624,2626,18
2626,2656,19
2656,2668,5
2668,2705,0
2705,2752,15
2752,2753,5
2753,2755,15
2755,2760,5
