start,stop,ID
0,167,0
167,173,3
173,176,0
176,178,3
178,181,9
181,209,4
209,222,3
222,416,0
416,417,9
417,420,4
420,422,1
422,423,6
423,424,1
424,425,6
425,427,1
427,428,6
428,429,5
429,430,6
430,433,5
433,437,8
437,440,11
440,445,6
445,447,11
447,453,1
453,454,11
454,461,12
461,462,9
462,475,14
475,477,12
477,478,14
478,479,12
479,482,14
482,484,1
484,485,9
485,489,1
489,491,14
491,492,7
492,502,3
502,503,8
503,504,3
504,506,5
506,517,6
517,581,0
581,582,11
582,583,0
583,589,12
589,590,10
590,592,12
592,594,10
594,597,11
597,600,13
600,604,11
604,605,10
605,606,11
606,607,10
607,608,11
608,610,10
610,613,11
613,618,7
618,619,6
619,620,4
620,621,0
621,622,4
622,623,6
623,629,4
629,630,3
630,631,4
631,636,3
636,637,0
637,639,3
639,821,0
821,831,13
831,832,10
832,834,13
834,837,10
837,838,13
838,842,10
842,843,11
843,844,0
844,845,11
845,847,0
847,852,10
852,862,3
862,870,8
870,880,0
880,884,3
884,885,11
885,886,12
886,905,13
905,908,11
908,916,4
916,918,0
918,930,3
930,972,0
972,973,14
973,976,0
976,979,14
979,986,12
986,987,14
987,988,9
988,989,14
989,990,9
990,991,14
991,998,9
998,1001,14
1001,1002,12
1002,1005,14
1005,1006,9
1006,1016,14
1016,1018,0
1018,1021,3
1021,1091,0
1091,1096,18
1096,1103,9
1103,1117,19
1117,1120,18
1120,1121,19
1121,1148,5
1148,1151,0
1151,1152,9
1152,1155,0
1155,1166,9
1166,1170,19
1170,1181,0
1181,1182,3
1182,1183,9
1183,1312,0
1312,1318,16
1318,1324,15
1324,1325,17
1325,1326,15
1326,1370,17
1370,1375,5
1375,1378,15
1378,1379,5
1379,1380,15
1380,1422,0
1422,1429,3
1429,1432,10
1432,1433,9
1433,1434,10
1434,1435,9
1435,1436,10
1436,1453,9
1453,1455,10
1455,1457,9
1457,1458,13
1458,1474,9
1474,1480,3
1480,1558,0
1558,1572,13
1572,1597,4
1597,1609,3
1609,1661,0
1661,1662,11
1662,1676,12
1676,1683,13
1683,1684,10
1684,1685,9
1685,1687,12
1687,1689,10
1689,1692,13
1692,1694,11
1694,1697,12
1697,1702,0
1702,1715,3
1715,1755,0
1755,1767,5
1767,1768,0
1768,1781,18
1781,1782,19
1782,1783,18
1783,1786,14
1786,1787,13
1787,1788,14
1788,1791,18
1791,1792,7
1792,1793,18
1793,1794,7
1794,1795,18
1795,1797,7
1797,1798,9
1798,1800,14
1800,1808,2
1808,1814,13
1814,1821,2
1821,1843,10
1843,1846,12
1846,1849,14
1849,1866,19
1866,1870,18
1870,1881,5
1881,1998,0
1998,2004,5
2004,2037,16
2037,2045,15
2045,2051,5
2051,2053,16
2053,2054,3
2054,2055,16
2055,2185,0
2185,2186,13
2186,2187,12
2187,2189,0
2189,2190,12
2190,2191,3
2191,2196,12
2196,2197,10
2197,2198,12
2198,2199,10
2199,2200,2
2200,2202,10
2202,2228,12
2228,2248,7
2248,2251,10
2251,2262,9
2262,2265,14
2265,2269,3
2269,2273,4
2273,2276,0
2276,2279,4
2279,2286,0
2286,2288,3
2288,2418,0
2418,2421,19
2421,2422,1
2422,2436,5
2436,2461,6
2461,2462,0
2462,2463,6
2463,2467,11
2467,2470,0
2470,2473,4
2473,2479,6
2479,2486,0
2486,2495,8
2495,2496,0
2496,2497,8
2497,2498,0
2498,2502,8
2502,2505,4
2505,2507,5
2507,2517,4
2517,2518,0
2518,2519,4
2519,2555,0
2555,2563,5
2563,2576,18
2576,2580,19
2580,2590,18
2590,2597,19
2597,2614,18
2614,2629,5
2629,2759,0
2759,2760,12
2760,2761,0
2761,2763,12
2763,2764,0
2764,2765,8
2765,2766,1
2766,2769,12
2769,2770,19
2770,2773,1
2773,2776,15
2776,2781,1
2781,2810,8
2810,2812,6
2812,2825,4
2825,2826,3
2826,2827,0
2827,2829,3
2829,2960,0
2960,2992,11
2992,2993,12
2993,2994,10
2994,2995,12
2995,2996,11
2996,2997,10
2997,3003,11
3003,3013,4
3013,3024,3
3024,3072,0
3072,3075,5
3075,3076,0
3076,3077,5
3077,3078,0
3078,3079,5
3079,3094,18
3094,3102,19
3102,3107,18
3107,3119,19
3119,3129,18
3129,3144,5
3144,3181,0
3181,3182,5
3182,3242,15
