start,stop,ID
0,60,0
60,61,5
61,62,0
62,69,5
69,70,0
70,80,18
80,85,19
85,88,18
88,89,16
89,90,18
90,104,19
104,105,9
105,106,19
106,107,9
107,108,19
108,124,9
124,125,4
125,126,9
126,127,5
127,173,0
173,177,3
177,178,16
178,179,0
179,180,14
180,182,16
182,187,0
187,190,13
190,191,4
191,192,13
192,204,4
204,212,3
212,213,5
213,214,3
214,215,5
215,216,3
216,217,5
217,222,3
222,226,5
226,230,0
230,231,3
231,233,0
233,235,3
235,237,14
237,244,16
244,250,9
250,262,13
262,268,4
268,278,3
278,454,0
454,456,8
456,457,0
457,468,8
468,552,0
552,570,12
570,572,14
572,577,12
577,582,14
582,584,12
584,589,14
589,590,9
590,591,12
591,592,10
592,607,9
607,612,3
612,646,0
646,650,5
650,651,3
651,654,5
654,655,3
655,691,16
691,697,5
697,698,3
698,700,5
700,701,3
701,703,5
703,705,3
705,763,0
763,781,14
781,782,1
782,786,9
786,791,14
791,792,16
792,795,14
795,797,16
797,805,13
805,806,16
806,812,13
812,815,16
815,819,10
819,821,13
821,823,2
823,827,9
827,830,2
830,833,9
833,835,16
835,853,14
853,857,19
857,861,14
861,869,9
869,870,4
870,873,9
873,911,0
911,914,3
914,915,0
915,916,3
916,917,5
917,918,3
918,921,0
921,926,13
926,927,10
927,932,13
932,933,9
933,934,13
934,935,9
935,941,13
941,942,11
942,943,10
943,945,11
945,947,13
947,948,10
948,951,9
951,952,10
952,954,9
954,956,4
956,957,9
957,966,3
966,1020,0
1020,1022,12
1022,1024,0
1024,1034,12
1034,1035,9
1035,1036,12
1036,1037,13
1037,1038,12
1038,1039,9
1039,1040,12
1040,1045,9
1045,1047,13
1047,1048,12
1048,1050,9
1050,1052,14
1052,1054,10
1054,1057,18
1057,1058,10
1058,1061,7
1061,1064,10
1064,1067,7
1067,1069,9
1069,1070,10
1070,1079,7
1079,1096,9
1096,1102,14
1102,1103,10
1103,1110,9
1110,1124,3
1124,1125,5
1125,1239,0
1239,1241,3
1241,1249,14
1249,1250,16
1250,1253,14
1253,1255,9
1255,1256,12
1256,1259,9
1259,1261,1
1261,1270,9
1270,1275,14
1275,1285,5
1285,1340,0
1340,1344,5
1344,1345,0
1345,1350,5
1350,1351,0
1351,1352,16
1352,1353,14
1353,1360,16
1360,1364,9
1364,1367,19
1367,1368,18
1368,1369,9
1369,1370,18
1370,1371,19
1371,1372,18
1372,1375,19
1375,1377,18
1377,1378,13
1378,1379,4
1379,1383,19
1383,1386,4
1386,1398,5
1398,1599,0
1599,1600,13
1600,1604,9
1604,1605,13
1605,1612,9
1612,1615,14
1615,1618,9
1618,1619,13
1619,1624,9
1624,1626,2
1626,1629,3
1629,1630,7
1630,1635,2
1635,1636,7
1636,1645,10
1645,1654,3
1654,1658,4
1658,1659,0
1659,1660,6
1660,1661,0
1661,1662,6
1662,1663,0
1663,1666,5
1666,1670,0
1670,1671,5
1671,1672,4
1672,1787,0
1787,1789,5
1789,1790,15
1790,1797,5
1797,1830,15
1830,1836,5
1836,1837,15
1837,1844,5
1844,1867,0
1867,1868,3
1868,1869,10
1869,1886,12
1886,1891,10
1891,1892,11
1892,1896,10
1896,1899,11
1899,1908,10
1908,1921,3
1921,1972,0
1972,1976,14
1976,1977,12
1977,1981,14
1981,1988,9
1988,1998,1
1998,2001,14
2001,2014,5
2014,2164,0
2164,2165,3
2165,2166,0
2166,2180,3
2180,2206,13
2206,2208,11
2208,2215,10
2215,2216,3
2216,2219,10
2219,2220,12
2220,2221,10
2221,2227,3
2227,2294,0
2294,2301,4
2301,2307,0
2307,2310,8
2310,2326,5
2326,2327,16
2327,2328,14
2328,2330,16
2330,2331,18
2331,2334,19
2334,2335,9
2335,2337,19
2337,2338,15
2338,2342,19
2342,2343,9
2343,2344,15
2344,2345,9
2345,2349,1
2349,2350,2
2350,2365,5
2365,2413,0
2413,2418,1
2418,2419,6
2419,2429,0
2429,2445,6
2445,2446,0
2446,2447,8
2447,2449,5
2449,2450,0
2450,2451,5
2451,2452,19
2452,2457,5
2457,2464,0
2464,2466,5
2466,2534,0
2534,2535,12
2535,2536,0
2536,2540,12
2540,2541,1
2541,2544,12
2544,2545,7
2545,2569,12
2569,2574,14
2574,2589,9
2589,2591,19
2591,2592,9
2592,2594,2
2594,2596,14
2596,2597,9
2597,2609,5
2609,2611,3
2611,2751,0
2751,2762,15
2762,2786,17
2786,2788,15
2788,2792,16
2792,2797,15
2797,2798,16
2798,2801,15
2801,2812,5
2812,2826,0
