start,stop,ID
0,76,0
76,77,13
77,78,0
78,82,11
82,86,0
86,87,11
87,88,0
88,89,11
89,90,0
90,92,11
92,93,13
93,94,11
94,103,13
103,109,11
109,110,1
110,111,11
111,112,7
112,114,12
114,127,14
127,128,1
128,133,14
133,138,1
138,139,14
139,140,1
140,148,7
148,149,10
149,150,3
150,153,10
153,154,7
154,155,5
155,156,10
156,157,7
157,158,8
158,159,7
159,160,8
160,165,6
165,166,4
166,167,0
167,168,4
168,337,0
337,347,5
347,379,18
379,393,5
393,553,0
553,555,5
555,556,3
556,560,0
560,562,5
562,565,0
565,590,9
590,591,0
591,603,9
603,604,0
604,609,3
609,665,0
665,679,3
679,683,12
683,685,1
685,705,13
705,708,11
708,718,10
718,721,4
721,736,3
736,801,0
801,812,3
812,819,13
819,844,4
844,859,3
859,915,0
915,927,5
927,929,0
929,936,18
936,937,14
937,942,18
942,945,9
945,946,10
946,947,2
947,948,18
948,949,9
949,954,18
954,980,2
980,985,10
985,994,9
994,999,14
999,1000,1
1000,1001,19
1001,1002,14
1002,1003,19
1003,1007,0
1007,1008,18
1008,1010,0
1010,1012,18
1012,1014,5
1014,1015,18
1015,1021,5
1021,1062,0
1062,1063,1
1063,1065,4
1065,1066,1
1066,1070,4
1070,1075,6
1075,1076,4
1076,1079,13
1079,1081,2
1081,1082,11
1082,1087,6
1087,1088,7
1088,1089,6
1089,1090,7
1090,1095,6
1095,1111,1
1111,1117,6
1117,1119,7
1119,1120,3
1120,1126,7
1126,1128,12
1128,1129,7
1129,1132,12
1132,1137,8
1137,1139,0
1139,1147,4
1147,1148,0
1148,1150,4
1150,1246,0
1246,1247,3
1247,1248,0
1248,1261,3
1261,1283,13
1283,1284,11
1284,1285,13
1285,1286,11
1286,1287,13
1287,1296,10
1296,1319,3
1319,1325,10
1325,1327,13
1327,1329,10
1329,1331,13
1331,1333,10
1333,1335,13
1335,1342,10
1342,1343,13
1343,1359,10
1359,1361,4
1361,1374,3
1374,1408,0
1408,1409,3
1409,1410,0
1410,1411,3
1411,1412,0
1412,1413,3
1413,1418,0
1418,1423,9
1423,1430,10
1430,1431,9
1431,1440,10
1440,1441,13
1441,1461,10
1461,1473,3
1473,1621,0
1621,1632,12
1632,1633,9
1633,1642,12
1642,1643,10
1643,1644,12
1644,1645,10
1645,1646,12
1646,1647,10
1647,1654,12
1654,1655,10
1655,1658,12
1658,1661,10
1661,1663,12
1663,1668,10
1668,1671,4
1671,1672,0
1672,1677,10
1677,1690,3
1690,1822,0
1822,1833,5
1833,1836,0
1836,1837,18
1837,1839,9
1839,1840,19
1840,1845,9
1845,1849,19
1849,1854,9
1854,1872,19
1872,1874,18
1874,1875,0
1875,1877,19
1877,1886,5
1886,1924,0
1924,1927,16
1927,1932,5
1932,1935,16
1935,1937,5
1937,1983,16
1983,1988,4
1988,2003,3
2003,2135,0
2135,2190,10
2190,2191,4
2191,2194,0
2194,2195,4
2195,2196,10
2196,2198,4
2198,2199,10
2199,2210,3
2210,2320,0
2320,2350,10
2350,2368,7
2368,2374,10
2374,2376,9
2376,2388,14
2388,2391,0
2391,2392,4
2392,2395,9
2395,2406,3
2406,2449,0
2449,2464,15
2464,2492,17
2492,2498,16
2498,2499,17
2499,2500,16
2500,2507,15
2507,2521,5
2521,2549,0
2549,2552,3
2552,2553,0
2553,2554,3
2554,2557,0
2557,2558,8
2558,2559,0
2559,2564,8
2564,2565,13
2565,2566,4
2566,2572,1
2572,2576,15
2576,2578,4
2578,2604,8
2604,2609,0
2609,2628,4
2628,2629,0
2629,2630,4
2630,2631,0
2631,2633,3
2633,2661,0
2661,2662,3
2662,2663,0
2663,2664,3
2664,2665,0
2665,2675,3
2675,2685,13
2685,2686,4
2686,2689,13
2689,2690,4
2690,2691,13
2691,2692,4
2692,2701,2
2701,2704,13
2704,2707,16
2707,2717,3
2717,2719,14
2719,2739,2
2739,2753,4
2753,2762,3
2762,2868,0
2868,2869,14
2869,2870,0
2870,2871,14
2871,2872,0
2872,2873,14
2873,2876,9
2876,2877,14
2877,2878,9
2878,2879,14
2879,2880,9
2880,2881,14
2881,2882,9
2882,2883,14
2883,2884,9
2884,2885,14
2885,2886,9
2886,2893,14
2893,2894,9
2894,2895,14
2895,2896,9
2896,2912,14
2912,2921,9
2921,2927,5
2927,2956,0
2956,2968,16
2968,2969,15
2969,2970,16
2970,2971,15
2971,2981,16
2981,2987,17
2987,2992,16
2992,2993,17
2993,2999,16
2999,3008,17
3008,3009,16
3009,3013,17
3013,3019,16
3019,3022,17
3022,3023,16
3023,3024,17
3024,3029,16
3029,3041,5
3041,3042,0
