start,stop,ID
0,30,0
30,32,12
32,37,10
37,41,14
41,42,13
42,46,14
46,54,9
54,55,14
55,70,3
70,73,12
73,74,3
74,75,11
75,77,0
77,78,10
78,79,13
79,80,10
80,82,13
82,83,11
83,84,13
84,85,11
85,90,13
90,91,10
91,92,13
92,95,11
95,98,13
98,102,11
102,109,0
109,110,10
110,111,0
111,123,3
123,171,0
171,174,12
174,175,0
175,176,12
176,177,0
177,178,12
178,179,9
179,183,0
183,184,12
184,185,13
185,186,12
186,187,13
187,188,12
188,189,13
189,190,0
190,191,4
191,192,13
192,193,9
193,201,13
201,202,10
202,224,7
224,227,10
227,228,9
228,241,14
241,243,0
243,245,4
245,249,0
249,258,3
258,302,0
302,312,12
312,316,11
316,318,12
318,324,11
324,327,12
327,328,11
328,329,13
329,332,12
332,337,11
337,342,12
342,348,0
348,349,4
349,355,3
355,356,0
356,357,3
357,358,0
358,359,3
359,391,0
391,392,3
392,393,0
393,394,3
394,395,0
395,396,3
396,397,0
397,398,3
398,399,0
399,400,3
400,401,0
401,402,3
402,403,11
403,404,3
404,405,0
405,406,13
406,409,0
409,410,4
410,411,11
411,412,13
412,413,11
413,420,13
420,421,11
421,426,13
426,427,11
427,428,13
428,429,11
429,430,13
430,431,11
431,432,13
432,438,4
438,440,0
440,447,4
447,448,0
448,458,3
458,633,0
633,701,16
701,750,0
750,751,4
751,759,1
759,761,6
761,762,5
762,763,6
763,764,5
764,789,6
789,790,3
790,791,6
791,792,3
792,793,5
793,794,3
794,795,4
795,797,3
797,800,6
800,803,1
803,814,6
814,816,0
816,822,5
822,827,6
827,829,4
829,834,6
834,944,0
944,956,5
956,958,0
958,965,18
965,966,14
966,967,18
967,968,14
968,969,18
969,970,14
970,971,19
971,975,14
975,976,1
976,977,2
977,980,1
980,1012,2
1012,1013,7
1013,1018,10
1018,1019,12
1019,1020,9
1020,1025,19
1025,1029,14
1029,1035,19
1035,1040,0
1040,1049,18
1049,1050,0
1050,1051,5
1051,1232,0
1232,1238,3
1238,1248,13
1248,1255,4
1255,1256,13
1256,1266,4
1266,1289,3
1289,1311,13
1311,1312,11
1312,1322,4
1322,1335,3
1335,1451,0
1451,1452,14
1452,1454,12
1454,1476,14
1476,1477,9
1477,1480,14
1480,1481,0
1481,1488,14
1488,1489,0
1489,1496,9
1496,1501,3
1501,1576,0
1576,1578,6
1578,1582,1
1582,1583,8
1583,1584,1
1584,1592,5
1592,1601,7
1601,1614,14
1614,1615,1
1615,1622,14
1622,1625,1
1625,1627,14
1627,1628,1
1628,1629,7
1629,1630,1
1630,1631,14
1631,1636,2
1636,1645,5
1645,1647,8
1647,1656,6
1656,1797,0
1797,1812,3
1812,1813,4
1813,1815,13
1815,1816,9
1816,1841,4
1841,1856,3
1856,1929,0
1929,1934,11
1934,1935,13
1935,1942,11
1942,1947,13
1947,1953,11
1953,1965,4
1965,1974,3
1974,2124,0
2124,2137,5
2137,2138,0
2138,2148,18
2148,2156,19
2156,2157,18
2157,2158,19
2158,2159,18
2159,2160,19
2160,2165,18
2165,2173,19
2173,2180,18
2180,2181,5
2181,2182,18
2182,2186,5
2186,2236,0
2236,2242,5
2242,2243,0
2243,2257,18
2257,2264,19
2264,2270,18
2270,2278,19
2278,2280,18
2280,2283,19
2283,2292,18
2292,2295,5
2295,2296,0
2296,2297,5
2297,2354,0
2354,2365,5
2365,2366,0
2366,2398,18
2398,2401,9
2401,2402,19
2402,2410,9
2410,2430,5
2430,2459,18
2459,2465,5
2465,2466,0
2466,2473,5
2473,2624,0
2624,2648,15
2648,2649,17
2649,2678,15
2678,2679,5
2679,2685,15
2685,2688,5
2688,2715,0
2715,2716,13
2716,2719,1
2719,2720,4
2720,2721,1
2721,2722,4
2722,2726,6
2726,2745,8
2745,2750,6
2750,2761,4
2761,2765,0
2765,2770,3
2770,2884,0
2884,2891,16
2891,2897,15
2897,2898,17
2898,2899,15
2899,2938,17
2938,2940,16
2940,2951,5
2951,3131,0
3131,3139,3
3139,3142,0
3142,3167,9
3167,3168,13
3168,3176,9
3176,3177,4
3177,3184,9
3184,3187,3
